"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
62,645,0,0.424,0.012,0.15,0.165,0.013,0,1
100,645,0,0.239,0.015,0.149,0.217,0.01,0,1
32,685,1,0.417,0.014,0.167,0.171,0.011,0,1
32,590,1,0.409,0.014,0.147,0.166,0.012,0,1
32,590,1,0.409,0.014,0.147,0.166,0.012,0,1
32,590,1,0.409,0.014,0.147,0.166,0.012,0,1
32,590,1,0.409,0.014,0.147,0.166,0.012,0,1
40,585,1,0.41,0.011,0.176,0.177,0.011,0,1
40,585,1,0.41,0.011,0.176,0.177,0.011,0,1
40,585,1,0.41,0.011,0.176,0.177,0.011,0,1
40,585,1,0.41,0.011,0.176,0.177,0.011,0,1
42,590,1,0.417,0.016,0.138,0.174,0.012,0,1
42,590,1,0.417,0.016,0.138,0.174,0.012,0,1
52,645,0,0.426,0.009,0.211,0.168,0.009,0,1
52,645,0,0.426,0.009,0.211,0.168,0.009,0,1
73,645,0,0.421,0.017,0.147,0.167,0.009,0,1
73,645,0,0.421,0.017,0.147,0.167,0.009,0,1
60,645,0,0.407,0.009,0.191,0.166,0.009,0,1
40,585,1,0.414,0.016,0.288,0.172,0.013,0,1
40,585,1,0.414,0.016,0.288,0.172,0.013,0,1
40,585,1,0.414,0.016,0.288,0.172,0.013,0,1
40,585,1,0.414,0.016,0.288,0.172,0.013,0,1
60,645,0,0.414,0.016,0.288,0.172,0.013,0,1
60,645,0,0.409,0.017,0.199,0.167,0.01,0,1
60,645,0,0.412,0.01,0.113,0.167,0.007,0,1
90,645,0,0.41,0.011,0.176,0.177,0.011,0,1
30,585,1,0.417,0.014,0.167,0.171,0.011,0,1
30,585,1,0.417,0.014,0.167,0.171,0.011,0,1
30,585,1,0.417,0.014,0.167,0.171,0.011,0,1
30,585,1,0.417,0.014,0.167,0.171,0.011,0,1
30,585,1,0.407,0.019,0.192,0.167,0.009,0,1
30,585,1,0.407,0.019,0.192,0.167,0.009,0,1
30,585,1,0.407,0.019,0.192,0.167,0.009,0,1
30,585,1,0.407,0.019,0.192,0.167,0.009,0,1
30,585,1,0.406,0.017,0.176,0.164,0.01,0,1
30,585,1,0.406,0.017,0.176,0.164,0.01,0,1
30,585,1,0.406,0.017,0.176,0.164,0.01,0,1
30,585,1,0.406,0.017,0.176,0.164,0.01,0,1
30,585,1,0.409,0.012,0.236,0.172,0.008,0,1
30,585,1,0.409,0.012,0.236,0.172,0.008,0,1
30,585,1,0.409,0.012,0.236,0.172,0.008,0,1
30,585,1,0.409,0.012,0.236,0.172,0.008,0,1
22,590,1,0.424,0.018,0.106,0.169,0.017,0,1
22,590,1,0.424,0.018,0.106,0.169,0.017,0,1
22,590,1,0.424,0.018,0.106,0.169,0.017,0,1
22,590,1,0.424,0.018,0.106,0.169,0.017,0,1
25,580,1,0.41,0.01,0.139,0.163,0.01,0,1
25,580,1,0.41,0.01,0.139,0.163,0.01,0,1
25,580,1,0.41,0.01,0.139,0.163,0.01,0,1
25,580,1,0.41,0.01,0.139,0.163,0.01,0,1
32,685,1,0.409,0.015,0.177,0.172,0.01,0,1
32,685,1,0.406,0.009,0.166,0.164,0.011,0,1
32,590,1,0.414,0.016,0.288,0.172,0.013,0,1
32,590,1,0.414,0.016,0.288,0.172,0.013,0,1
32,590,1,0.414,0.016,0.288,0.172,0.013,0,1
32,590,1,0.414,0.016,0.288,0.172,0.013,0,1
35,580,1,0.412,0.01,0.113,0.167,0.007,0,1
35,580,1,0.412,0.01,0.113,0.167,0.007,0,1
35,580,1,0.412,0.01,0.113,0.167,0.007,0,1
35,580,1,0.412,0.01,0.113,0.167,0.007,0,1
35,580,1,0.409,0.012,0.236,0.172,0.008,0,1
35,580,1,0.409,0.012,0.236,0.172,0.008,0,1
35,580,1,0.409,0.012,0.236,0.172,0.008,0,1
35,580,1,0.409,0.012,0.236,0.172,0.008,0,1
40,585,1,0.407,0.019,0.192,0.167,0.009,0,1
40,585,1,0.407,0.019,0.192,0.167,0.009,0,1
40,585,1,0.407,0.019,0.192,0.167,0.009,0,1
40,585,1,0.407,0.019,0.192,0.167,0.009,0,1
40,585,1,0.41,0.016,0.133,0.168,0.014,0,1
40,585,1,0.41,0.016,0.133,0.168,0.014,0,1
40,585,1,0.41,0.016,0.133,0.168,0.014,0,1
40,585,1,0.41,0.016,0.133,0.168,0.014,0,1
45,635,1,0.41,0.016,0.133,0.168,0.014,0,1
45,635,1,0.406,0.02,0.189,0.168,0.009,0,1
27,685,1,0.407,0.023,0.178,0.176,0.012,0,1
50,650,0,0.417,0.012,0.136,0.165,0.009,0,1
50,650,0,0.423,0.01,0.104,0.166,0.007,0,1
55,645,0,0.424,0.018,0.106,0.169,0.017,0,1
32,515,1,0.259,0.017,0.172,0.236,0.01,0,1
32,515,1,0.259,0.017,0.172,0.236,0.01,0,1
32,515,1,0.259,0.017,0.172,0.236,0.01,0,1
32,515,1,0.259,0.017,0.172,0.236,0.01,0,1
125,650,1,0.405,0.013,1.301,0.213,0.012,0,0
125,650,1,0.405,0.013,1.301,0.213,0.012,0,0
125,650,1,0.405,0.013,1.371,0.217,0.011,0,0
125,650,1,0.405,0.013,1.371,0.217,0.011,0,0
60,575,1,0.314,0.016,1.88,0.319,0.013,0,0
180,695,0,0.409,0.013,0.152,0.164,0.01,0,1
32,650,1,0.409,0.011,0.176,0.232,0.053,0,1
32,650,1,0.409,0.011,0.176,0.232,0.053,0,1
32,650,1,0.409,0.011,0.176,0.232,0.053,0,1
32,650,1,0.409,0.011,0.176,0.232,0.053,0,1
120,680,0,0.417,0.012,0.152,0.168,0.008,0,1
125,680,0,0.405,0.012,0.164,0.168,0.008,0,1
130,680,0,0.404,0.009,0.17,0.171,0.011,0,1
46,685,1,0.407,0.016,1.336,0.216,0.01,0,0
46,685,1,0.407,0.016,1.336,0.216,0.01,0,0
60,685,1,0.407,0.016,1.336,0.216,0.01,0,0
60,685,1,0.407,0.016,1.336,0.216,0.01,0,0
32,630,1,0.489,0.014,0.131,0.031,0.021,0,0
32,630,1,0.489,0.014,0.131,0.031,0.021,0,0
32,630,1,0.489,0.014,0.131,0.031,0.021,0,0
32,630,1,0.489,0.014,0.131,0.031,0.021,0,0
42,605,1,0.341,0.014,1.521,0.23,0.015,0,0
42,605,1,0.341,0.014,1.521,0.23,0.015,0,0
42,605,1,0.341,0.014,1.521,0.23,0.015,0,0
42,605,1,0.341,0.014,1.521,0.23,0.015,0,0
38,655,1,0.397,0.009,0.159,0.221,0.052,0,1
38,655,1,0.397,0.009,0.159,0.221,0.052,0,1
38,655,1,0.397,0.009,0.159,0.221,0.052,0,1
38,655,1,0.397,0.009,0.159,0.221,0.052,0,1
40,565,1,0.24,0.015,0.157,0.22,0.011,0,1
40,565,1,0.24,0.015,0.157,0.22,0.011,0,1
40,565,1,0.24,0.015,0.157,0.22,0.011,0,1
40,565,1,0.24,0.015,0.157,0.22,0.011,0,1
45,605,1,0.341,0.014,1.521,0.23,0.015,0,0
45,605,1,0.341,0.014,1.521,0.23,0.015,0,0
45,605,1,0.341,0.014,1.521,0.23,0.015,0,0
45,605,1,0.341,0.014,1.521,0.23,0.015,0,0
75,615,0,0.29,0.01,0.196,0.23,0.029,0,0
75,615,0,0.29,0.01,0.196,0.23,0.029,0,0
75,615,0,0.29,0.01,0.196,0.23,0.029,0,0
75,615,0,0.29,0.01,0.196,0.23,0.029,0,0
100,625,0,0.29,0.01,0.196,0.23,0.029,0,0
100,625,0,0.29,0.01,0.196,0.23,0.029,0,0
100,625,0,0.29,0.01,0.196,0.23,0.029,0,0
100,625,0,0.29,0.01,0.196,0.23,0.029,0,0
55,645,0,0.416,0.014,0.211,0.17,0.013,0,1
55,645,0,0.419,0.015,0.144,0.164,0.008,0,1
62,660,1,0.489,0.014,0.131,0.031,0.021,0,0
62,660,1,0.489,0.014,0.131,0.031,0.021,0,0
62,660,1,0.489,0.014,0.131,0.031,0.021,0,0
62,660,1,0.489,0.014,0.131,0.031,0.021,0,0
65,660,1,0.489,0.014,0.131,0.031,0.021,0,0
65,660,1,0.489,0.014,0.131,0.031,0.021,0,0
65,660,1,0.489,0.014,0.131,0.031,0.021,0,0
65,660,1,0.489,0.014,0.131,0.031,0.021,0,0
65,650,0,0.407,0.019,0.192,0.167,0.009,0,1
65,630,0,0.241,0.017,0.155,0.216,0.009,0,1
65,630,0,0.241,0.017,0.155,0.216,0.009,0,1
65,630,0,0.241,0.017,0.155,0.216,0.009,0,1
65,630,0,0.241,0.017,0.155,0.216,0.009,0,1
75,625,0,0.245,0.016,0.168,0.225,0.011,0,1
75,625,0,0.245,0.016,0.168,0.225,0.011,0,1
75,625,0,0.245,0.016,0.168,0.225,0.011,0,1
75,625,0,0.245,0.016,0.168,0.225,0.011,0,1
75,625,0,0.25,0.014,0.155,0.217,0.012,0,1
75,625,0,0.25,0.014,0.155,0.217,0.012,0,1
75,625,0,0.25,0.014,0.155,0.217,0.012,0,1
75,625,0,0.25,0.014,0.155,0.217,0.012,0,1
80,590,1,0.353,0.01,1.367,0.167,0.009,0,0
100,640,0,0.429,0.01,0.113,0.171,0.01,0,1
140,630,0,0.291,0.01,0.15,0.223,0.027,0,0
140,630,0,0.291,0.01,0.15,0.223,0.027,0,0
140,630,0,0.291,0.01,0.15,0.223,0.027,0,0
140,630,0,0.291,0.01,0.15,0.223,0.027,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
110,625,0,0.288,0.008,0.154,0.231,0.027,0,0
110,625,0,0.288,0.008,0.154,0.231,0.027,0,0
110,625,0,0.288,0.008,0.154,0.231,0.027,0,0
110,625,0,0.288,0.008,0.154,0.231,0.027,0,0
110,625,0,0.281,0.01,0.174,0.23,0.024,0,0
110,625,0,0.281,0.01,0.174,0.23,0.024,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
110,625,0,0.281,0.01,0.174,0.23,0.024,0,0
110,625,0,0.281,0.01,0.174,0.23,0.024,0,0
110,625,0,0.281,0.01,0.174,0.23,0.024,0,0
110,625,0,0.281,0.01,0.174,0.23,0.024,0,0
57,620,1,0.363,0.017,0.182,0.282,0.013,0,0
57,620,1,0.363,0.017,0.182,0.282,0.013,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.295,0.01,0.144,0.226,0.025,0,0
140,630,0,0.285,0.011,0.18,0.224,0.026,0,0
140,630,0,0.285,0.011,0.18,0.224,0.026,0,0
140,630,0,0.285,0.011,0.18,0.224,0.026,0,0
140,630,0,0.285,0.011,0.18,0.224,0.026,0,0
125,625,0,0.291,0.01,0.15,0.223,0.027,0,0
125,625,0,0.291,0.01,0.15,0.223,0.027,0,0
125,625,0,0.291,0.01,0.15,0.223,0.027,0,0
125,625,0,0.291,0.01,0.15,0.223,0.027,0,0
105,625,0,0.288,0.008,0.154,0.231,0.027,0,0
105,625,0,0.288,0.008,0.154,0.231,0.027,0,0
105,625,0,0.288,0.008,0.154,0.231,0.027,0,0
105,625,0,0.288,0.008,0.154,0.231,0.027,0,0
45,635,1,0.415,0.015,0.191,0.172,0.008,0,1
30,585,1,0.407,0.023,0.178,0.176,0.012,0,1
30,585,1,0.407,0.023,0.178,0.176,0.012,0,1
30,585,1,0.407,0.023,0.178,0.176,0.012,0,1
30,585,1,0.407,0.023,0.178,0.176,0.012,0,1
40,565,1,0.25,0.014,0.155,0.217,0.012,0,1
40,565,1,0.25,0.014,0.155,0.217,0.012,0,1
40,565,1,0.25,0.014,0.155,0.217,0.012,0,1
40,565,1,0.25,0.014,0.155,0.217,0.012,0,1
65,630,0,0.241,0.017,0.155,0.216,0.009,0,1
65,630,0,0.241,0.017,0.155,0.216,0.009,0,1
65,630,0,0.241,0.017,0.155,0.216,0.009,0,1
65,630,0,0.241,0.017,0.155,0.216,0.009,0,1
45,635,1,0.415,0.015,0.191,0.172,0.008,0,1
75,635,0,0.415,0.017,0.178,0.16,0.008,0,1
25,580,1,0.25,0.015,0.155,0.221,0.01,0,1
25,580,1,0.25,0.015,0.155,0.221,0.01,0,1
25,580,1,0.25,0.015,0.155,0.221,0.01,0,1
25,580,1,0.25,0.015,0.155,0.221,0.01,0,1
25,580,1,0.239,0.015,0.149,0.217,0.01,0,1
25,580,1,0.239,0.015,0.149,0.217,0.01,0,1
25,580,1,0.239,0.015,0.149,0.217,0.01,0,1
25,580,1,0.239,0.015,0.149,0.217,0.01,0,1
28,575,1,0.25,0.014,0.155,0.217,0.012,0,1
28,575,1,0.25,0.014,0.155,0.217,0.012,0,1
28,575,1,0.25,0.014,0.155,0.217,0.012,0,1
28,575,1,0.25,0.014,0.155,0.217,0.012,0,1
35,575,1,0.253,0.025,0.106,0.216,0.011,0,1
35,575,1,0.253,0.025,0.106,0.216,0.011,0,1
35,575,1,0.253,0.025,0.106,0.216,0.011,0,1
35,575,1,0.253,0.025,0.106,0.216,0.011,0,1
37,575,1,0.254,0.01,0.259,0.228,0.009,0,1
37,575,1,0.254,0.01,0.259,0.228,0.009,0,1
50,610,1,0.25,0.015,0.155,0.221,0.01,0,1
50,610,1,0.25,0.015,0.155,0.221,0.01,0,1
50,610,1,0.25,0.015,0.155,0.221,0.01,0,1
50,610,1,0.25,0.015,0.155,0.221,0.01,0,1
60,640,0,0.247,0.02,0.161,0.219,0.014,0,1
60,640,0,0.247,0.02,0.161,0.219,0.014,0,1
60,640,0,0.247,0.02,0.161,0.219,0.014,0,1
60,640,0,0.247,0.02,0.161,0.219,0.014,0,1
60,640,0,0.241,0.017,0.155,0.216,0.009,0,1
60,640,0,0.241,0.017,0.155,0.216,0.009,0,1
60,640,0,0.241,0.017,0.155,0.216,0.009,0,1
60,640,0,0.241,0.017,0.155,0.216,0.009,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
70,625,0,0.259,0.01,0.233,0.227,0.008,0,1
85,625,0,0.25,0.015,0.155,0.221,0.01,0,1
85,625,0,0.25,0.015,0.155,0.221,0.01,0,1
85,625,0,0.25,0.015,0.155,0.221,0.01,0,1
85,625,0,0.25,0.015,0.155,0.221,0.01,0,1
85,625,0,0.241,0.017,0.155,0.216,0.009,0,1
85,625,0,0.241,0.017,0.155,0.216,0.009,0,1
85,625,0,0.241,0.017,0.155,0.216,0.009,0,1
85,625,0,0.241,0.017,0.155,0.216,0.009,0,1
90,625,0,0.255,0.012,0.236,0.231,0.008,0,1
90,625,0,0.255,0.012,0.236,0.231,0.008,0,1
90,625,0,0.255,0.012,0.236,0.231,0.008,0,1
90,625,0,0.255,0.012,0.236,0.231,0.008,0,1
160,675,0,0.25,0.014,0.156,0.205,0.009,0,1
50,605,1,0.406,0.009,0.209,0.071,0.027,0,0
50,605,1,0.406,0.009,0.209,0.071,0.027,0,0
50,605,1,0.406,0.009,0.209,0.071,0.027,0,0
50,605,1,0.406,0.009,0.209,0.071,0.027,0,0
50,605,1,0.399,0.021,0.161,0.07,0.03,0,0
50,605,1,0.399,0.021,0.161,0.07,0.03,0,0
50,605,1,0.399,0.021,0.161,0.07,0.03,0,0
50,605,1,0.399,0.021,0.161,0.07,0.03,0,0
53,645,0,0.412,0.01,0.113,0.167,0.007,0,1
53,645,0,0.412,0.01,0.113,0.167,0.007,0,1
53,645,0,0.412,0.01,0.113,0.167,0.007,0,1
53,645,0,0.412,0.01,0.113,0.167,0.007,0,1
33,645,1,0.418,0.011,0.185,0.22,0.013,0,1
28,570,1,0.351,0.012,1.353,0.171,0.008,0,0
55,595,1,0.341,0.015,1.255,0.155,0.014,0,0
65,605,1,0.347,0.014,1.333,0.172,0.01,0,0
32,590,1,0.409,0.014,0.147,0.166,0.012,0,1
32,590,1,0.409,0.014,0.147,0.166,0.012,0,1
32,590,1,0.409,0.014,0.147,0.166,0.012,0,1
32,590,1,0.409,0.014,0.147,0.166,0.012,0,1
130,610,1,0.355,0.016,1.285,0.162,0.012,0,0
140,605,1,0.355,0.016,1.285,0.162,0.012,0,0
150,610,1,0.355,0.016,1.285,0.162,0.012,0,0
40,565,1,0.249,0.013,0.17,0.219,0.012,0,1
40,565,1,0.249,0.013,0.17,0.219,0.012,0,1
40,565,1,0.249,0.013,0.17,0.219,0.012,0,1
40,565,1,0.249,0.013,0.17,0.219,0.012,0,1
40,585,1,0.407,0.019,0.192,0.167,0.009,0,1
40,585,1,0.407,0.019,0.192,0.167,0.009,0,1
40,585,1,0.407,0.019,0.192,0.167,0.009,0,1
40,585,1,0.407,0.019,0.192,0.167,0.009,0,1
60,645,0,0.424,0.012,0.15,0.165,0.013,0,1
70,645,0,0.407,0.019,0.192,0.167,0.009,0,1
100,640,0,0.406,0.018,0.119,0.16,0.013,0,1
105,680,0,0.429,0.026,0.161,0.236,0.013,0,1
150,680,0,0.407,0.013,0.213,0.166,0.009,0,1
160,675,0,0.409,0.016,0.172,0.165,0.011,0,1
85,590,1,0.347,0.014,1.333,0.172,0.01,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
75,640,1,0.335,0.018,1.275,0.165,0.023,0,0
80,600,1,0.354,0.01,1.436,0.163,0.012,0,0
80,600,1,0.354,0.01,1.436,0.163,0.012,0,0
80,600,1,0.354,0.01,1.436,0.163,0.012,0,0
80,600,1,0.354,0.01,1.436,0.163,0.012,0,0
30,590,1,0.264,0.021,0.133,0.231,0.015,0,1
30,590,1,0.264,0.021,0.133,0.231,0.015,0,1
30,590,1,0.264,0.021,0.133,0.231,0.015,0,1
30,590,1,0.264,0.021,0.133,0.231,0.015,0,1
65,685,1,0.407,0.01,1.36,0.218,0.01,0,0
65,685,1,0.407,0.01,1.36,0.218,0.01,0,0
55,665,1,0.419,0.015,0.209,0.276,0.01,0,1
55,665,1,0.419,0.015,0.209,0.276,0.01,0,1
42,580,1,0.292,0.007,1.971,0.381,0.016,0,0
42,580,1,0.292,0.007,1.971,0.381,0.016,0,0
42,580,1,0.292,0.007,1.971,0.381,0.016,0,0
42,580,1,0.292,0.007,1.971,0.381,0.016,0,0
26,640,1,0.448,0.025,0.161,0.03,0.01,1,0
26,640,1,0.448,0.025,0.161,0.03,0.01,1,0
26,640,1,0.448,0.025,0.161,0.03,0.01,1,0
26,640,1,0.448,0.025,0.161,0.03,0.01,1,0
120,680,0,0.416,0.014,0.144,0.165,0.008,0,1
145,680,0,0.405,0.012,0.164,0.168,0.008,0,1
145,680,0,0.405,0.012,0.164,0.168,0.008,0,1
145,680,0,0.405,0.024,0.2,0.17,0.01,0,1
145,680,0,0.413,0.013,0.196,0.171,0.013,0,1
145,680,0,0.413,0.013,0.196,0.171,0.013,0,1
145,680,0,0.408,0.01,0.188,0.171,0.011,0,1
145,680,0,0.419,0.011,0.145,0.174,0.009,0,1
145,680,0,0.419,0.011,0.145,0.174,0.009,0,1
145,680,0,0.419,0.011,0.145,0.174,0.009,0,1
62,635,0,0.363,0.017,0.182,0.282,0.013,0,0
62,635,0,0.363,0.017,0.182,0.282,0.013,0,0
27,690,1,0.407,0.01,1.36,0.218,0.01,0,0
27,690,1,0.407,0.01,1.36,0.218,0.01,0,0
37,690,1,0.407,0.016,1.336,0.216,0.01,0,0
37,690,1,0.407,0.016,1.336,0.216,0.01,0,0
43,690,1,0.407,0.016,1.336,0.216,0.01,0,0
43,690,1,0.407,0.016,1.336,0.216,0.01,0,0
42,690,1,0.407,0.016,1.336,0.216,0.01,0,0
42,690,1,0.407,0.016,1.336,0.216,0.01,0,0
65,600,1,0.333,0.009,1.517,0.231,0.018,0,0
65,600,1,0.333,0.009,1.517,0.231,0.018,0,0
65,600,1,0.333,0.009,1.517,0.231,0.018,0,0
65,600,1,0.333,0.009,1.517,0.231,0.018,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
65,600,1,0.329,0.019,1.503,0.229,0.013,0,0
42,630,1,0.233,0.013,0.13,0.214,0.015,0,1
65,650,0,0.419,0.01,0.197,0.169,0.011,0,1
42,570,1,0.255,0.012,0.236,0.231,0.008,0,1
42,570,1,0.247,0.02,0.161,0.219,0.014,0,1
42,570,1,0.255,0.012,0.236,0.231,0.008,0,1
42,570,1,0.255,0.012,0.236,0.231,0.008,0,1
42,685,1,0.414,0.016,0.288,0.172,0.013,0,1
65,590,1,0.295,0.011,1.92,0.384,0.016,0,0
65,590,1,0.295,0.011,1.92,0.384,0.016,0,0
65,590,1,0.295,0.011,1.92,0.384,0.016,0,0
65,590,1,0.295,0.011,1.92,0.384,0.016,0,0
80,595,1,0.301,0.009,1.95,0.373,0.014,0,0
80,595,1,0.301,0.009,1.95,0.373,0.014,0,0
80,595,1,0.301,0.009,1.95,0.373,0.014,0,0
80,595,1,0.301,0.009,1.95,0.373,0.014,0,0
60,645,0,0.422,0.02,0.154,0.179,0.025,0,1
60,645,0,0.422,0.02,0.154,0.179,0.025,0,1
70,645,0,0.422,0.02,0.154,0.179,0.025,0,1
70,645,0,0.422,0.02,0.154,0.179,0.025,0,1
85,640,0,0.416,0.007,0.172,0.196,0.015,0,1
85,640,0,0.416,0.007,0.172,0.196,0.015,0,1
145,695,0,0.246,0.011,0.155,0.216,0.01,0,1
145,695,0,0.246,0.011,0.155,0.216,0.01,0,1
145,695,0,0.246,0.011,0.155,0.216,0.01,0,1
145,695,0,0.246,0.011,0.155,0.216,0.01,0,1
145,695,0,0.24,0.015,0.157,0.22,0.011,0,1
145,695,0,0.24,0.015,0.157,0.22,0.011,0,1
145,695,0,0.24,0.015,0.157,0.22,0.011,0,1
145,695,0,0.24,0.015,0.157,0.22,0.011,0,1
145,695,0,0.24,0.015,0.157,0.22,0.011,0,1
145,695,0,0.24,0.015,0.157,0.22,0.011,0,1
145,695,0,0.24,0.015,0.157,0.22,0.011,0,1
145,695,0,0.24,0.015,0.157,0.22,0.011,0,1
145,695,0,0.24,0.015,0.157,0.22,0.011,0,1
115,690,0,0.239,0.015,0.149,0.217,0.01,0,1
115,690,0,0.239,0.015,0.149,0.217,0.01,0,1
115,690,0,0.239,0.015,0.149,0.217,0.01,0,1
115,690,0,0.239,0.015,0.149,0.217,0.01,0,1
90,630,0,0.247,0.02,0.161,0.219,0.014,0,1
90,630,0,0.247,0.02,0.161,0.219,0.014,0,1
90,630,0,0.247,0.02,0.161,0.219,0.014,0,1
90,630,0,0.247,0.02,0.161,0.219,0.014,0,1
90,630,0,0.259,0.01,0.233,0.227,0.008,0,1
90,630,0,0.259,0.01,0.233,0.227,0.008,0,1
90,630,0,0.259,0.01,0.233,0.227,0.008,0,1
90,630,0,0.259,0.01,0.233,0.227,0.008,0,1
70,645,0,0.25,0.015,0.155,0.221,0.01,0,1
70,645,0,0.25,0.015,0.155,0.221,0.01,0,1
70,645,0,0.25,0.015,0.155,0.221,0.01,0,1
70,645,0,0.25,0.015,0.155,0.221,0.01,0,1
45,605,1,0.324,0.012,1.513,0.231,0.018,0,0
45,605,1,0.324,0.012,1.513,0.231,0.018,0,0
45,605,1,0.324,0.012,1.513,0.231,0.018,0,0
45,605,1,0.324,0.012,1.513,0.231,0.018,0,0
65,600,1,0.329,0.01,1.519,0.227,0.015,0,0
65,600,1,0.329,0.01,1.519,0.227,0.015,0,0
65,600,1,0.329,0.01,1.519,0.227,0.015,0,0
65,600,1,0.329,0.01,1.519,0.227,0.015,0,0
75,605,1,0.334,0.019,1.484,0.232,0.018,0,0
75,605,1,0.334,0.019,1.484,0.232,0.018,0,0
75,605,1,0.334,0.019,1.484,0.232,0.018,0,0
75,605,1,0.334,0.019,1.484,0.232,0.018,0,0
75,605,1,0.328,0.01,1.529,0.229,0.015,0,0
75,605,1,0.328,0.01,1.529,0.229,0.015,0,0
75,605,1,0.328,0.01,1.529,0.229,0.015,0,0
75,605,1,0.328,0.01,1.529,0.229,0.015,0,0
75,605,1,0.339,0.012,1.51,0.229,0.015,0,0
