time (s);cloudiness
94040;cloudy
94050;cloudy
94060;cloudy
94070;cloudy
94080;cloudy
94090;cloudy
94100;cloudy
94110;cloudy
94120;cloudy
94130;cloudy
94140;cloudy
94150;cloudy
94160;cloudy
94170;cloudy
94180;cloudy
94190;cloudy
94200;cloudy
94210;cloudy
94220;cloudy
94230;cloudy
94240;cloudy
94250;cloudy
94260;cloudy
94270;cloudy
94280;cloudy
94290;cloudy
94300;cloudy
94310;cloudy
94320;cloudy
94330;cloudy
94340;cloudy
94350;cloudy
94360;cloudy
94370;cloudy
94380;cloudy
94390;cloudy
94400;cloudy
94410;cloudy
94420;cloudy
94430;cloudy
94440;cloudy
94450;cloudy
94460;cloudy
94470;cloudy
94480;cloudy
94490;cloudy
94500;cloudy
94510;cloudy
94520;cloudy
94530;cloudy
94540;cloudy
94550;cloudy
94560;cloudy
94570;cloudy
94580;cloudy
94590;cloudy
94600;cloudy
94610;cloudy
94620;cloudy
94630;cloudy
94640;cloudy
94650;cloudy
94660;cloudy
94670;cloudy
94680;cloudy
94690;cloudy
94700;cloudy
94710;cloudy
94720;cloudy
94730;cloudy
94740;cloudy
94750;cloudy
94760;cloudy
94770;cloudy
94780;cloudy
94790;cloudy
94800;cloudy
94810;cloudy
94820;cloudy
94830;cloudy
94840;cloudy
94850;cloudy
94860;cloudy
94870;cloudy
94880;cloudy
94890;cloudy
94900;cloudy
94910;cloudy
94920;cloudy
94930;cloudy
94940;cloudy
94950;cloudy
94960;cloudy
94970;cloudy
94980;cloudy
94990;cloudy
95000;cloudy
95010;cloudy
95020;cloudy
95030;cloudy
95040;cloudy
95050;cloudy
95060;cloudy
95070;cloudy
95080;cloudy
95090;cloudy
95100;cloudy
95110;cloudy
95120;cloudy
95130;cloudy
95140;cloudy
95150;cloudy
95160;cloudy
95170;cloudy
95180;cloudy
95190;cloudy
95200;cloudy
95210;cloudy
95220;cloudy
95230;cloudy
95240;cloudy
95250;cloudy
95260;cloudy
95270;cloudy
95280;cloudy
95290;cloudy
95300;cloudy
95310;cloudy
95320;cloudy
95330;cloudy
95340;cloudy
95350;cloudy
95360;cloudy
95370;cloudy
95380;cloudy
95390;cloudy
95400;cloudy
95410;cloudy
95420;cloudy
95430;cloudy
95440;cloudy
95450;cloudy
95460;cloudy
95470;cloudy
95480;cloudy
95490;cloudy
95500;cloudy
95510;cloudy
95520;cloudy
95530;cloudy
95540;cloudy
95550;cloudy
95560;cloudy
95570;cloudy
95580;cloudy
95590;cloudy
95600;cloudy
95610;cloudy
95620;cloudy
95630;cloudy
95640;cloudy
95650;cloudy
95660;cloudy
95670;cloudy
95680;cloudy
95690;cloudy
95700;cloudy
95710;cloudy
95720;cloudy
95730;cloudy
95740;cloudy
95750;cloudy
95760;cloudy
95770;cloudy
95780;cloudy
95790;cloudy
95800;cloudy
95810;cloudy
95820;cloudy
95830;cloudy
95840;cloudy
95850;cloudy
95860;cloudy
95870;cloudy
95880;cloudy
95890;cloudy
95900;cloudy
95910;cloudy
95920;cloudy
95930;cloudy
95940;cloudy
95950;cloudy
95960;cloudy
95970;cloudy
95980;cloudy
95990;cloudy
96000;cloudy
96010;cloudy
96020;cloudy
96030;cloudy
96040;cloudy
96050;cloudy
96060;cloudy
96070;cloudy
96080;cloudy
96090;cloudy
96100;cloudy
96110;cloudy
96120;cloudy
96130;cloudy
96140;cloudy
96150;cloudy
96160;cloudy
96170;cloudy
96180;cloudy
96190;cloudy
96200;cloudy
96210;cloudy
96220;cloudy
96230;cloudy
96240;cloudy
96250;cloudy
96260;cloudy
96270;cloudy
96280;cloudy
96290;cloudy
96300;cloudy
96310;cloudy
96320;cloudy
96330;cloudy
96340;cloudy
96350;cloudy
96360;cloudy
96370;cloudy
96380;cloudy
96390;cloudy
96400;cloudy
96410;cloudy
96420;cloudy
96430;cloudy
96440;cloudy
96450;cloudy
96460;cloudy
96470;cloudy
96480;cloudy
96490;cloudy
96500;cloudy
96510;cloudy
96520;cloudy
96530;cloudy
96540;cloudy
96550;cloudy
96560;cloudy
96570;cloudy
96580;cloudy
96590;cloudy
96600;cloudy
96610;cloudy
96620;cloudy
96630;cloudy
96640;cloudy
96650;cloudy
96660;cloudy
96670;cloudy
96680;cloudy
96690;cloudy
96700;cloudy
96710;cloudy
96720;cloudy
96730;cloudy
96740;cloudy
96750;cloudy
96760;cloudy
96770;cloudy
96780;cloudy
96790;cloudy
96800;cloudy
96810;cloudy
96820;cloudy
96830;cloudy
96840;cloudy
96850;cloudy
96860;cloudy
96870;cloudy
96880;cloudy
96890;cloudy
96900;cloudy
96910;cloudy
96920;cloudy
96930;cloudy
96940;cloudy
96950;cloudy
96960;cloudy
96970;cloudy
96980;cloudy
96990;cloudy
97000;cloudy
97010;cloudy
97020;cloudy
97030;cloudy
97040;cloudy
97050;cloudy
97060;cloudy
97070;cloudy
97080;cloudy
97090;cloudy
97100;cloudy
97110;cloudy
97120;cloudy
97130;cloudy
97140;cloudy
97150;cloudy
97160;cloudy
97170;cloudy
97180;cloudy
97190;cloudy
97200;cloudy
97210;cloudy
97220;cloudy
97230;cloudy
97240;cloudy
97250;cloudy
97260;cloudy
97270;cloudy
97280;cloudy
97290;cloudy
97300;cloudy
97310;cloudy
97320;cloudy
97330;cloudy
97340;cloudy
97350;cloudy
97360;cloudy
97370;cloudy
97380;cloudy
97390;cloudy
97400;cloudy
97410;cloudy
97420;cloudy
97430;cloudy
97440;cloudy
97450;cloudy
97460;cloudy
97470;cloudy
97480;cloudy
97490;cloudy
97500;cloudy
97510;cloudy
97520;cloudy
97530;cloudy
97540;cloudy
97550;cloudy
97560;cloudy
97570;cloudy
97580;cloudy
97590;cloudy
97600;cloudy
97610;cloudy
97620;cloudy
97630;cloudy
97640;cloudy
97650;cloudy
97660;cloudy
97670;cloudy
97680;cloudy
97690;cloudy
97700;cloudy
97710;cloudy
97720;cloudy
97730;cloudy
97740;cloudy
97750;cloudy
97760;cloudy
97770;cloudy
97780;cloudy
97790;cloudy
97800;cloudy
97810;cloudy
97820;cloudy
97830;cloudy
97840;cloudy
97850;cloudy
97860;cloudy
97870;cloudy
97880;cloudy
97890;cloudy
97900;cloudy
97910;cloudy
97920;cloudy
97930;cloudy
97940;cloudy
97950;cloudy
97960;cloudy
97970;cloudy
97980;cloudy
97990;cloudy
98000;cloudy
98010;cloudy
98020;cloudy
98030;cloudy
98040;cloudy
98050;cloudy
98060;cloudy
98070;cloudy
98080;cloudy
98090;cloudy
98100;cloudy
98110;cloudy
98120;cloudy
98130;cloudy
98140;cloudy
98150;cloudy
98160;cloudy
98170;cloudy
98180;cloudy
98190;cloudy
98200;cloudy
98210;cloudy
98220;cloudy
98230;cloudy
98240;cloudy
98250;cloudy
98260;cloudy
98270;cloudy
98280;cloudy
98290;cloudy
98300;cloudy
98310;cloudy
98320;cloudy
98330;cloudy
98340;cloudy
98350;cloudy
98360;cloudy
98370;cloudy
98380;cloudy
98390;cloudy
98400;cloudy
98410;cloudy
98420;cloudy
98430;cloudy
98440;cloudy
98450;cloudy
98460;cloudy
98470;cloudy
98480;cloudy
98490;cloudy
98500;cloudy
98510;cloudy
98520;cloudy
98530;cloudy
98540;cloudy
98550;cloudy
98560;cloudy
98570;cloudy
98580;cloudy
98590;cloudy
98600;cloudy
98610;cloudy
98620;cloudy
98630;cloudy
98640;cloudy
98650;cloudy
98660;cloudy
98670;cloudy
98680;cloudy
98690;cloudy
98700;cloudy
98710;cloudy
98720;cloudy
98730;cloudy
98740;cloudy
98750;cloudy
98760;cloudy
98770;cloudy
98780;cloudy
98790;cloudy
98800;cloudy
98810;cloudy
98820;cloudy
98830;cloudy
98840;cloudy
98850;cloudy
98860;cloudy
98870;cloudy
98880;cloudy
98890;cloudy
98900;cloudy
98910;cloudy
98920;cloudy
98930;cloudy
98940;cloudy
98950;cloudy
98960;cloudy
98970;cloudy
98980;cloudy
98990;cloudy
99000;cloudy
99010;cloudy
99020;cloudy
99030;cloudy
99040;cloudy
99050;cloudy
99060;cloudy
99070;cloudy
99080;cloudy
99090;cloudy
99100;cloudy
99110;cloudy
99120;cloudy
99130;cloudy
99140;cloudy
99150;cloudy
99160;cloudy
99170;cloudy
99180;cloudy
99190;cloudy
99200;cloudy
99210;cloudy
99220;cloudy
99230;cloudy
99240;cloudy
99250;cloudy
99260;cloudy
99270;cloudy
99280;cloudy
99290;cloudy
99300;cloudy
99310;cloudy
99320;cloudy
99330;cloudy
99340;cloudy
99350;cloudy
99360;cloudy
99370;cloudy
99380;cloudy
99390;cloudy
99400;cloudy
99410;cloudy
99420;cloudy
99430;cloudy
99440;cloudy
99450;cloudy
99460;cloudy
99470;cloudy
99480;cloudy
99490;cloudy
99500;cloudy
99510;cloudy
99520;cloudy
99530;cloudy
99540;cloudy
99550;cloudy
99560;cloudy
99570;cloudy
99580;cloudy
99590;cloudy
99600;cloudy
99610;cloudy
99620;cloudy
99630;cloudy
99640;cloudy
99650;cloudy
99660;cloudy
99670;cloudy
99680;cloudy
99690;cloudy
99700;cloudy
99710;cloudy
99720;cloudy
99730;cloudy
99740;cloudy
99750;cloudy
99760;cloudy
99770;cloudy
99780;cloudy
99790;cloudy
99800;cloudy
99810;cloudy
99820;cloudy
99830;cloudy
99840;cloudy
99850;cloudy
99860;cloudy
99870;cloudy
99880;cloudy
99890;cloudy
99900;cloudy
99910;cloudy
99920;cloudy
99930;cloudy
99940;cloudy
99950;cloudy
99960;cloudy
99970;cloudy
99980;cloudy
99990;cloudy
100000;cloudy
